Username,Komentar,Timestamp,Likes,Original Text,Public
@melektube8733,"Saya mau tanya,apakah benar george soros telah mendanani tempo?sedangkan george soros sendiri infonya dalang utama krisis 97-98.",2025-03-26T05:54:42Z,0,"Saya mau tanya,apakah benar george soros telah mendanani tempo?sedangkan george soros sendiri infonya dalang utama krisis 97-98.",True
@shugyrazma1924,Maju terus TEMPO... !!!,2025-03-26T05:53:53Z,0,Maju terus TEMPO... !!!,True
@KaroSekali-e4f,"Sudah tau khan, kenapa ada <b>TEROR TEMPO</b> ?? <br>Karena TEMPO tajam membahas <b>RUU TNI</b> ..",2025-03-26T05:45:26Z,1,"Sudah tau khan, kenapa ada *TEROR TEMPO* ?? 
Karena TEMPO tajam membahas *RUU TNI* ..",True
@orgAwam-w9t,kami 16 persen dukung tempo melampiaskan rasa sakit hati bersama💪,2025-03-26T05:39:14Z,0,kami 16 persen dukung tempo melampiaskan rasa sakit hati bersama💪,True
@nrliansyh4954,Ingat kata george soros,2025-03-26T05:18:43Z,0,Ingat kata george soros,True
@Shakira_Steffi,Semangat kawan jurnalis..,2025-03-26T05:07:45Z,0,Semangat kawan jurnalis..,True
@oghedecoration6333,Kalian dewan perwakilan rakyat yg sesungguhnya.....lanjutkan sy dukung total....smoga JD amal ibadah dunia,2025-03-26T04:58:45Z,0,Kalian dewan perwakilan rakyat yg sesungguhnya.....lanjutkan sy dukung total....smoga JD amal ibadah dunia,True
@ahmadfatoni7905,Tetap sehat dan semangat untuk terus meningkatkan peran dalam menjalankan tugas-tugas jurnalis,2025-03-26T04:22:59Z,0,Tetap sehat dan semangat untuk terus meningkatkan peran dalam menjalankan tugas-tugas jurnalis,True
@DarsonoSembiring,Tempo 👍👍👍👍👍👍,2025-03-26T04:22:23Z,0,Tempo 👍👍👍👍👍👍,True
@AsepSulaeman-b7i,Tempo ok,2025-03-26T04:21:24Z,0,Tempo ok,True
@NurIsnaini-gt5zd,Kenapa yha gag dari dulu jurnalis n wartawan kayak gini. Kenapa baru kali ini. Ada apa dan kenapa dulu dan sekarang,2025-03-26T04:08:16Z,0,Kenapa yha gag dari dulu jurnalis n wartawan kayak gini. Kenapa baru kali ini. Ada apa dan kenapa dulu dan sekarang,True
@maslanmaslan-l6j,"@Tempo...TNI sebagai alat negara,politik Negara...jd TNI mencegah Dini...ingat dengan jaman sekarang cyber sdh menjadi ancaman kedaulatan..saran saya coba dialog tempo ini belajar dan gunkan nara sumber yg imbang...terus jd bicara hy menurut kalian berpikir kedepan..mengkritisi sah tp kritisi gunakan data yg valid..mencerdaskan bangsa",2025-03-26T04:04:07Z,0,"@Tempo...TNI sebagai alat negara,politik Negara...jd TNI mencegah Dini...ingat dengan jaman sekarang cyber sdh menjadi ancaman kedaulatan..saran saya coba dialog tempo ini belajar dan gunkan nara sumber yg imbang...terus jd bicara hy menurut kalian berpikir kedepan..mengkritisi sah tp kritisi gunakan data yg valid..mencerdaskan bangsa",True
@maslanmaslan-l6j,"mengkritisi sah menurut uud negara demokrasi..tp jgn membuat masyarakat gaduh...termasuk media tempo,baca baik baik revisi uu tni,jgn bilang tak terbatas,dan tni tdk bisa berbisnis, itu tdk ada...akhir2 ini tempo ini pemecah bangsa, utk apa yh biar naik panggung, jgn menurut teman teman di dpr, itu menurut kamu, jika berani sebut siapa, jentel jgn hanya bicara lempar biar msyrk panas...rakyat indonesia sdh bijak termasuk media..tempo perlu di larang di indonesia karena murahan, hanya barisan sakit hati,,ujung ujungnya cari panggung",2025-03-26T03:50:46Z,0,"mengkritisi sah menurut uud negara demokrasi..tp jgn membuat masyarakat gaduh...termasuk media tempo,baca baik baik revisi uu tni,jgn bilang tak terbatas,dan tni tdk bisa berbisnis, itu tdk ada...akhir2 ini tempo ini pemecah bangsa, utk apa yh biar naik panggung, jgn menurut teman teman di dpr, itu menurut kamu, jika berani sebut siapa, jentel jgn hanya bicara lempar biar msyrk panas...rakyat indonesia sdh bijak termasuk media..tempo perlu di larang di indonesia karena murahan, hanya barisan sakit hati,,ujung ujungnya cari panggung",True
@GuidoNaibutiChanel,Saya anak muda yg mencintai Tempo❤,2025-03-26T03:46:09Z,0,Saya anak muda yg mencintai Tempo❤,True
@squest7367,"Titipkan suara rakyat di sini saja, di TEMPO. Jaga marwah TEMPO, jangan dijual ya, bosss. MUHUUNNNN.",2025-03-26T03:40:45Z,0,"Titipkan suara rakyat di sini saja, di TEMPO. Jaga marwah TEMPO, jangan dijual ya, bosss. MUHUUNNNN.",True
@antoniussetiadi8847,Hussein aja ABRI 😂😂,2025-03-26T03:34:42Z,1,Hussein aja ABRI 😂😂,True
@DafaDafa-c2s,Cica semangat terus jangan pernah kendur untuk menyuarakan kebenaran,2025-03-26T02:58:20Z,2,Cica semangat terus jangan pernah kendur untuk menyuarakan kebenaran,True
@christherlambang7044,JURNALIS RASA BUZZER !😂😂<br>KEJAYAAN MEDIA CETAK SUDAH TAMAT ! SEKARANG SEMUA BERITA DAN INFORMASI DAPAT DIAKSES DGN GRATIS ...TEMPE PESANAN BOHIR !!🐖bin 🐪,2025-03-26T02:45:25Z,0,"JURNALIS RASA BUZZER !😂😂
KEJAYAAN MEDIA CETAK SUDAH TAMAT ! SEKARANG SEMUA BERITA DAN INFORMASI DAPAT DIAKSES DGN GRATIS ...TEMPE PESANAN BOHIR !!🐖bin 🐪",True
@sugiantosugianto7871,Anak2 generasi sekarang sdh mkin cerdik pandai dan canggih serta berani,2025-03-26T02:40:33Z,0,Anak2 generasi sekarang sdh mkin cerdik pandai dan canggih serta berani,True
@RezaRamadona,tetap semangat Boco Alus Politik,2025-03-26T02:39:51Z,0,tetap semangat Boco Alus Politik,True
@enamsembilan2898,kemana budiman sujatmiko dkk...waktu ruu masih dim yang lama 😢,2025-03-26T02:34:41Z,0,kemana budiman sujatmiko dkk...waktu ruu masih dim yang lama 😢,True
@AhmadAlhuda-d3y,🔥🤝👍🏻,2025-03-26T02:23:40Z,0,🔥🤝👍🏻,True
@zerohiburan1308,Buktinya RUU presiden bilang gk setuju tapi nyatanya diem selfi² 😂😂😂😂😂,2025-03-26T02:06:33Z,0,Buktinya RUU presiden bilang gk setuju tapi nyatanya diem selfi² 😂😂😂😂😂,True
@hamdanakantao6891,TEMPO memang Oke. tdk diragukan bersama rakyat. Maju terus tetap unggul.🤲🤲🤲,2025-03-26T02:04:04Z,0,TEMPO memang Oke. tdk diragukan bersama rakyat. Maju terus tetap unggul.🤲🤲🤲,True
@charlottehound2914,kami bersama tempo,2025-03-26T01:59:09Z,0,kami bersama tempo,True
@eduvideo8904,KAMI DUKUNG TEMPO UNTUK SELALU MENAMPILKAN BERITA INVESTIGASI. JANGAN TAKUT INTIMIDASI BAIK DARI PEMERINTAH YANG KETAKUTAN DENGAN BERITA YANG BENAR MAUPUN DARI PIHAK YANG DIBAYAR UNTUK MENJATUHKAN MENTAL PERSONAL TEMPO. KAMI AKAN TERUS BELA TEMPO,2025-03-26T01:54:35Z,0,KAMI DUKUNG TEMPO UNTUK SELALU MENAMPILKAN BERITA INVESTIGASI. JANGAN TAKUT INTIMIDASI BAIK DARI PEMERINTAH YANG KETAKUTAN DENGAN BERITA YANG BENAR MAUPUN DARI PIHAK YANG DIBAYAR UNTUK MENJATUHKAN MENTAL PERSONAL TEMPO. KAMI AKAN TERUS BELA TEMPO,True
@290_imaderevaldimertaditia6,😅,2025-03-26T01:49:07Z,0,😅,True
@ihaveaname1894,"Nagh kan kelihatan muka asli nya.. Maen tni lagi, lsng keinget jaman dia kuds nih [kudeta].  Percaya sama DANANTARA untuk kebaikan negara dan masyarakat?",2025-03-26T01:48:30Z,0,"Nagh kan kelihatan muka asli nya.. Maen tni lagi, lsng keinget jaman dia kuds nih [kudeta].  Percaya sama DANANTARA untuk kebaikan negara dan masyarakat?",True
@NanaJuhana-k2r,Neng cica bedil th naon hehee,2025-03-26T01:28:35Z,0,Neng cica bedil th naon hehee,True
@NanaJuhana-k2r,Hadir kuningan deee semuaya yg ada di tempo...TNi sm rakyat bersatu dari jmn nene moyang kita,2025-03-26T01:27:19Z,0,Hadir kuningan deee semuaya yg ada di tempo...TNi sm rakyat bersatu dari jmn nene moyang kita,True
@rewanda1634,"BUZZER BUZZER PEMERINTAH KORUP ITU, bakal dibales oleh masyarakat luas di kemudian hari",2025-03-26T01:10:27Z,0,"BUZZER BUZZER PEMERINTAH KORUP ITU, bakal dibales oleh masyarakat luas di kemudian hari",True
@ORYFirdausy,Semangat tempo hurung🔥🔥🔥🔥,2025-03-26T01:07:42Z,0,Semangat tempo hurung🔥🔥🔥🔥,True
@suyitno8295,jurnalis seperti ini seperti  anak² /abg ..<br>tempo semakin kekanak kanaakan...,2025-03-26T01:06:53Z,0,"jurnalis seperti ini seperti  anak² /abg ..
tempo semakin kekanak kanaakan...",True
@periandisitumeang8050,"Sehat selalu mbak Fransiska...semoga sehat-sehat selalu setelah dapat kiriman kepala babi,",2025-03-26T01:05:51Z,0,"Sehat selalu mbak Fransiska...semoga sehat-sehat selalu setelah dapat kiriman kepala babi,",True
@rikalailatulfitriya1572,Aku setuju tni jadi ABRI saja beserta DWI FUNGSINYA.yg nyinyirin TNI itu buta kenyataan di masyarakat.sekarang tuuh banyak banget instansi sipil KORUPTOR.,2025-03-26T00:54:09Z,0,Aku setuju tni jadi ABRI saja beserta DWI FUNGSINYA.yg nyinyirin TNI itu buta kenyataan di masyarakat.sekarang tuuh banyak banget instansi sipil KORUPTOR.,True
@driversgreen,"TNI kan Tugasnya dibayar ngejaga keamanaan Negara.<br>Dah jng kemana&quot; Tugas ...<br>1 tugas aja gak keLar&quot; noh dipapua,<br>keLarin duLu itu,baru dah bisa busung dada.",2025-03-26T00:41:54Z,0,"TNI kan Tugasnya dibayar ngejaga keamanaan Negara.
Dah jng kemana"" Tugas ...
1 tugas aja gak keLar"" noh dipapua,
keLarin duLu itu,baru dah bisa busung dada.",True
@VivoY21-v6o,"Bravo TNI.. Mereka yg sdh andil dalam berdirinya dan tegaknya NKRI, bertarung dengan musuh musuh negara, neninggalkan kluarga, kadang harus makan seadanya, dari pada pengamat yg hsnya bisanya  ngomong doang cari duit dengan cara mencela menjelekan, termasuk pengamwt si gondrong ini.",2025-03-26T00:25:33Z,0,"Bravo TNI.. Mereka yg sdh andil dalam berdirinya dan tegaknya NKRI, bertarung dengan musuh musuh negara, neninggalkan kluarga, kadang harus makan seadanya, dari pada pengamat yg hsnya bisanya  ngomong doang cari duit dengan cara mencela menjelekan, termasuk pengamwt si gondrong ini.",True
@driversgreen,Hebat kaka ... maju trus,2025-03-26T00:21:12Z,0,Hebat kaka ... maju trus,True
@varenaurigayurioshi4836,Media Provokator,2025-03-25T23:23:28Z,0,Media Provokator,True
@Romanov-j9o,Tetaplah jadi TEMPO...jgn sampai jadi TEMPE,2025-03-25T23:19:24Z,1,Tetaplah jadi TEMPO...jgn sampai jadi TEMPE,True
@nuzulrs11,GOKS TEMPO🔥,2025-03-25T23:18:41Z,0,GOKS TEMPO🔥,True
@rakasusila7298,"Tempo jangan gentar,rakyat mendukungmu",2025-03-25T23:17:38Z,0,"Tempo jangan gentar,rakyat mendukungmu",True
@TiantumPesonaBal,Ijin follow dan nyimak ya bang,2025-03-25T22:59:34Z,0,Ijin follow dan nyimak ya bang,True
@KotaBarata,Bocor halus adanya TNI masuk ke narkotika Krn salah satunya adalah memantau keterlibatan polri yg menjadi bandar narkoba .,2025-03-25T22:57:58Z,0,Bocor halus adanya TNI masuk ke narkotika Krn salah satunya adalah memantau keterlibatan polri yg menjadi bandar narkoba .,True
@KotaBarata,Bocor halus semoga bersih d segala godaan dr aliran aliran duit dr asing dan koruptor ya.karena sy lihat bocor halus ini ko terhadap koruptor2  di indonesia,2025-03-25T22:50:21Z,0,Bocor halus semoga bersih d segala godaan dr aliran aliran duit dr asing dan koruptor ya.karena sy lihat bocor halus ini ko terhadap koruptor2  di indonesia,True
@serpentbasil,"semangat tempo, terus berjuang",2025-03-25T22:44:37Z,0,"semangat tempo, terus berjuang",True
@ExAnonim-d1z,Hidup George Soros Sang Miliaders ✊🇮🇩🇮🇩,2025-03-25T22:44:00Z,0,Hidup George Soros Sang Miliaders ✊🇮🇩🇮🇩,True
@fahmadkurniawan6690,KAMI BERSAMA TEMPO✊✊✊,2025-03-25T22:31:38Z,0,KAMI BERSAMA TEMPO✊✊✊,True
@denisaqueen328,TEMPO .... PENGAWAL DEMOKRASI,2025-03-25T22:26:50Z,0,TEMPO .... PENGAWAL DEMOKRASI,True
@tonykustiadi3213,SEJARAH SUDAH MEMBUKTIKAN  BHINEKA TUNGGAL IKA BUKAN OTORITER!!!!!,2025-03-25T22:17:47Z,0,SEJARAH SUDAH MEMBUKTIKAN  BHINEKA TUNGGAL IKA BUKAN OTORITER!!!!!,True
@slamatp.d.7113,KAMI masyarakat sipil akan selalu BERSATU bersama TEMPO,2025-03-25T22:17:41Z,0,KAMI masyarakat sipil akan selalu BERSATU bersama TEMPO,True
@Nobody-zc8ri,Bocor Alus menjadi viral meroket tinggi sampai dekat planet bulan setelah terima kepala babi dan 6 ekor tikus oleh karena itu kiriman tersebut bisa dianggap membuka jalan lebih besar sampai ke Press di global,2025-03-25T22:09:56Z,0,Bocor Alus menjadi viral meroket tinggi sampai dekat planet bulan setelah terima kepala babi dan 6 ekor tikus oleh karena itu kiriman tersebut bisa dianggap membuka jalan lebih besar sampai ke Press di global,True
@wahyuprabudi78,"𝘑𝘶𝘳𝘯𝘢𝘭𝘪𝘴 𝘪𝘵𝘶 𝘴𝘢𝘯𝘨𝘢𝘵 𝘱𝘦𝘯𝘵𝘪𝘯𝘨 𝘶𝘵𝘬 𝘱𝘦𝘳𝘢𝘥𝘢𝘣𝘢𝘯. 𝘑𝘶𝘴𝘵𝘳𝘶 𝘪𝘵𝘶 𝘣𝘢𝘯𝘨𝘶𝘯𝘭𝘢𝘩 𝘱𝘦𝘳𝘢𝘥𝘢𝘣𝘢𝘯 𝘺𝘨 𝘮𝘶𝘭𝘪𝘢. 𝘋𝘦𝘮𝘰𝘬𝘳𝘢𝘴𝘪 𝘮𝘦𝘳𝘶𝘱𝘢𝘬𝘢𝘯 𝘤𝘢𝘳𝘢 𝘶𝘵𝘬 𝘮𝘦𝘯𝘴𝘦𝘫𝘢𝘩𝘵𝘦𝘳𝘢𝘬𝘢𝘯 𝘳𝘢𝘬𝘺𝘢𝘵, 𝘯𝘢𝘮𝘶𝘯 𝘥𝘦𝘮𝘰𝘬𝘳𝘢𝘴𝘪 𝘫𝘶𝘨𝘢 𝘵𝘪𝘥𝘢𝘬 𝘮𝘦𝘯𝘫𝘢𝘮𝘪𝘯 𝘬𝘦𝘴𝘦𝘫𝘢𝘩𝘵𝘦𝘳𝘢𝘢𝘯 𝘳𝘢𝘬𝘺𝘢𝘵. 𝘓𝘢𝘯𝘵𝘢𝘴 𝘐𝘋𝘌𝘖𝘓𝘖𝘎𝘐 𝘬𝘪𝘵𝘢 𝘺𝘢𝘬𝘯𝘪 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈. 𝘉𝘢𝘨𝘢𝘪𝘮𝘢𝘯𝘢, 𝘬𝘢𝘭𝘢𝘶 𝘵𝘦𝘳𝘶𝘴 𝘥𝘪𝘣𝘪𝘢𝘳𝘬𝘢𝘯 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈 𝘢𝘬𝘢𝘯 𝘥𝘪𝘵𝘪𝘬𝘢𝘮 𝘥𝘢𝘳𝘪 𝘣𝘦𝘭𝘢𝘬𝘢𝘯𝘨. 𝘙𝘦𝘯𝘶𝘯𝘨𝘬𝘢𝘯 𝘥𝘢𝘯 𝘣𝘢𝘩𝘢𝘴 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈 𝘮𝘢𝘶 𝘥𝘪𝘢𝘱𝘢𝘬𝘢𝘯 𝘶𝘵𝘬 𝘯𝘦𝘨𝘢𝘳𝘢 𝘬𝘪𝘵𝘢. 😢",2025-03-25T22:03:34Z,0,"𝘑𝘶𝘳𝘯𝘢𝘭𝘪𝘴 𝘪𝘵𝘶 𝘴𝘢𝘯𝘨𝘢𝘵 𝘱𝘦𝘯𝘵𝘪𝘯𝘨 𝘶𝘵𝘬 𝘱𝘦𝘳𝘢𝘥𝘢𝘣𝘢𝘯. 𝘑𝘶𝘴𝘵𝘳𝘶 𝘪𝘵𝘶 𝘣𝘢𝘯𝘨𝘶𝘯𝘭𝘢𝘩 𝘱𝘦𝘳𝘢𝘥𝘢𝘣𝘢𝘯 𝘺𝘨 𝘮𝘶𝘭𝘪𝘢. 𝘋𝘦𝘮𝘰𝘬𝘳𝘢𝘴𝘪 𝘮𝘦𝘳𝘶𝘱𝘢𝘬𝘢𝘯 𝘤𝘢𝘳𝘢 𝘶𝘵𝘬 𝘮𝘦𝘯𝘴𝘦𝘫𝘢𝘩𝘵𝘦𝘳𝘢𝘬𝘢𝘯 𝘳𝘢𝘬𝘺𝘢𝘵, 𝘯𝘢𝘮𝘶𝘯 𝘥𝘦𝘮𝘰𝘬𝘳𝘢𝘴𝘪 𝘫𝘶𝘨𝘢 𝘵𝘪𝘥𝘢𝘬 𝘮𝘦𝘯𝘫𝘢𝘮𝘪𝘯 𝘬𝘦𝘴𝘦𝘫𝘢𝘩𝘵𝘦𝘳𝘢𝘢𝘯 𝘳𝘢𝘬𝘺𝘢𝘵. 𝘓𝘢𝘯𝘵𝘢𝘴 𝘐𝘋𝘌𝘖𝘓𝘖𝘎𝘐 𝘬𝘪𝘵𝘢 𝘺𝘢𝘬𝘯𝘪 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈. 𝘉𝘢𝘨𝘢𝘪𝘮𝘢𝘯𝘢, 𝘬𝘢𝘭𝘢𝘶 𝘵𝘦𝘳𝘶𝘴 𝘥𝘪𝘣𝘪𝘢𝘳𝘬𝘢𝘯 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈 𝘢𝘬𝘢𝘯 𝘥𝘪𝘵𝘪𝘬𝘢𝘮 𝘥𝘢𝘳𝘪 𝘣𝘦𝘭𝘢𝘬𝘢𝘯𝘨. 𝘙𝘦𝘯𝘶𝘯𝘨𝘬𝘢𝘯 𝘥𝘢𝘯 𝘣𝘢𝘩𝘢𝘴 𝘗𝘈𝘕𝘊𝘈𝘚𝘐𝘓𝘈 𝘮𝘢𝘶 𝘥𝘪𝘢𝘱𝘢𝘬𝘢𝘯 𝘶𝘵𝘬 𝘯𝘦𝘨𝘢𝘳𝘢 𝘬𝘪𝘵𝘢. 😢",True
@mahmudimahmudi7342,apakahTEMPO itu media BAZEER asing ?,2025-03-25T22:02:54Z,0,apakahTEMPO itu media BAZEER asing ?,True
@Didit23,MANTAPP TEMPOO!!!,2025-03-25T21:14:57Z,0,MANTAPP TEMPOO!!!,True
@pakwanto3659,Maju teruus tempo melawan REZIM GELAP,2025-03-25T20:52:06Z,0,Maju teruus tempo melawan REZIM GELAP,True
@lelykumalasari9163,"40 tahun lebih hidup sebagai wni sipil tanpa background ilmu hukum dan tata negara, kok aku sangat asing dengan istilah alur pembentukan undang undang untuk masyarakat sipil ya .... ada balek panja pansus bla bla bla ...😅<br>Kalau bukan karena diskusi kalian mungkin sampai almarhum pun masih gak tahu ada istilah hukum itu 😢 anyway apakah ada diantara para penyelenggara negara pemerintahan yudikatif eksekutif dan legislatif tni polri yang menjadi pelanggan resmi tempo?😊",2025-03-25T20:50:11Z,0,"40 tahun lebih hidup sebagai wni sipil tanpa background ilmu hukum dan tata negara, kok aku sangat asing dengan istilah alur pembentukan undang undang untuk masyarakat sipil ya .... ada balek panja pansus bla bla bla ...😅
Kalau bukan karena diskusi kalian mungkin sampai almarhum pun masih gak tahu ada istilah hukum itu 😢 anyway apakah ada diantara para penyelenggara negara pemerintahan yudikatif eksekutif dan legislatif tni polri yang menjadi pelanggan resmi tempo?😊",True
@ZehnRevelt,Tiga serangkai ni❤,2025-03-25T20:24:48Z,0,Tiga serangkai ni❤,True
@MistahHariyanto,Kami rakyat Indonesia tegak lurus Jokowi,2025-03-25T20:06:55Z,0,Kami rakyat Indonesia tegak lurus Jokowi,True
@jagojagoan3421,"Aku heran sama tempo ini ,kritikannya menjelek jelekan terus ,gini aja bos,klo memang ingin memperbaiki sistem kalian harus masuk di sistem itu ,percuma kalian koar koar ,tong kosong",2025-03-25T19:50:02Z,0,"Aku heran sama tempo ini ,kritikannya menjelek jelekan terus ,gini aja bos,klo memang ingin memperbaiki sistem kalian harus masuk di sistem itu ,percuma kalian koar koar ,tong kosong",True
@whyz63,podcast cengengesan,2025-03-25T19:49:35Z,0,podcast cengengesan,True
@RudyPermana-qk7kt,Tetap semangat berfikir sehat d negri yg sakit,2025-03-25T19:16:03Z,0,Tetap semangat berfikir sehat d negri yg sakit,True
@BeyondthePeaks,Subscribe karna kasus babi 😂,2025-03-25T19:03:11Z,0,Subscribe karna kasus babi 😂,True
@miszainulihsanchannel5,"Mohon maaf sebelumnya. Sya k sni krna penasaran knpa sampek ada teror kepala babi... <br>1. Sya ikut prihatin kepada terjadi teror tsbt.<br>2. Semoga semuanya tetap semangat dan sehat selalu <br>3. Dari percakapan ini da yg kurang sya suka, yaitu etika ketika memanggil kepala negara dgn sebutan namanya saja. Pdahal pak Prabowo adlh presiden terpilih yg menurut sya Beliau patut kita hormati bersama selaku org no 1 di Indonesia. Setidaknya manggil nya dgn sebutan Pak, tanpa hrus memanggil Namanya saja. <br>4. Sya percaya beliau yg ngobrol ini sudah tidak perlu dipertanyakan tentang kepintaran atau integritas nya sebagai jurnalis, tpi kadang kepintaran itu masih kalah dgn sopan santun, akhlak itu menurut sya adlh tingkat paling atas yg dibutuhkan seseorang selain hanya pintar.<br>5. Semoga teror ini segera terungkap pelakunya.",2025-03-25T18:32:29Z,0,"Mohon maaf sebelumnya. Sya k sni krna penasaran knpa sampek ada teror kepala babi... 
1. Sya ikut prihatin kepada terjadi teror tsbt.
2. Semoga semuanya tetap semangat dan sehat selalu 
3. Dari percakapan ini da yg kurang sya suka, yaitu etika ketika memanggil kepala negara dgn sebutan namanya saja. Pdahal pak Prabowo adlh presiden terpilih yg menurut sya Beliau patut kita hormati bersama selaku org no 1 di Indonesia. Setidaknya manggil nya dgn sebutan Pak, tanpa hrus memanggil Namanya saja. 
4. Sya percaya beliau yg ngobrol ini sudah tidak perlu dipertanyakan tentang kepintaran atau integritas nya sebagai jurnalis, tpi kadang kepintaran itu masih kalah dgn sopan santun, akhlak itu menurut sya adlh tingkat paling atas yg dibutuhkan seseorang selain hanya pintar.
5. Semoga teror ini segera terungkap pelakunya.",True
@facelivesname,Bila rakyat berani mengeluh<br><br>Itu artinya sudah gawat<br><br>Dan bila omongan penguasa<br><br>Tidak boleh dibantah<br><br>Kebenaran pasti terancam<br><br>Apabila usul ditolak tanpa ditimbang<br><br>Suara dibungkam kritik dilarang tanpa alasan<br><br>Dituduh subversif dan mengganggu keamanan<br><br>Maka hanya ada satu kata: lawan!.,2025-03-25T18:26:16Z,0,"Bila rakyat berani mengeluh

Itu artinya sudah gawat

Dan bila omongan penguasa

Tidak boleh dibantah

Kebenaran pasti terancam

Apabila usul ditolak tanpa ditimbang

Suara dibungkam kritik dilarang tanpa alasan

Dituduh subversif dan mengganggu keamanan

Maka hanya ada satu kata: lawan!.",True
@jagoonline8981,Dari semua lembaga ni yg akan d duduki tni <br>Sepertinya ada pihak yg terganggu 😂😂😂 <br>Pates aja demo 😂😂😂,2025-03-25T18:20:59Z,0,"Dari semua lembaga ni yg akan d duduki tni 
Sepertinya ada pihak yg terganggu 😂😂😂 
Pates aja demo 😂😂😂",True
@mashurir2506,Kalian ini gak jelas,2025-03-25T17:28:04Z,0,Kalian ini gak jelas,True
@gustiandrean3734,kira kira kenapa ya kok mau ikut masuk BNN (bertanya dengan nada pelan),2025-03-25T17:21:29Z,0,kira kira kenapa ya kok mau ikut masuk BNN (bertanya dengan nada pelan),True
@keluarg4bahagi437,Tempo di susupi jos soros 🤣🤣🤣,2025-03-25T17:07:32Z,1,Tempo di susupi jos soros 🤣🤣🤣,True
